make_model,location,price,body_type,type,warranty,mileage,gearbox,fuel_type,seller,engine_size,gears,co_emissions,drivetrain,extras,empty_weight,full_service_history,upholstery,previous_owner,energy_efficiency_class,age,power_kW,cons_avg,comfort_&_convenience_Package,entertainment_&_media_Package,safety_&_security_Package
Dacia Sandero,Spain,10500.0,Compact,Used,Yes,16626.0,Manual,Benzine,Dealer,1149.0,5.0,117.0,Front,1,941.0,No,Cloth,2.0,unefficient,6.0,55.0,5.8,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,14409.0,Compact,Used,Yes,30473.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1090.0,No,Cloth,1.0,unefficient,2.0,70.0,3.8,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,7990.0,Compact,Used,Yes,87000.0,Manual,Benzine,Dealer,898.0,5.0,117.0,Front,1,1023.0,No,Cloth,1.0,efficient,8.0,66.0,5.2,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,14990.0,Compact,Used,Yes,90303.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1033.0,No,Cloth,2.0,unefficient,6.0,66.0,3.8,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,16500.0,Compact,Used,Yes,33000.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1090.0,No,Cloth,1.0,efficient,1.0,70.0,3.8,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,5790.0,Compact,Used,Yes,132539.0,Manual,Benzine,Dealer,1149.0,5.0,117.0,Front,1,975.0,No,Cloth,2.0,unefficient,12.0,55.0,5.9,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,11900.0,Compact,Used,Yes,5000.0,Manual,Benzine,Dealer,999.0,5.0,117.0,Front,1,969.0,No,Cloth,1.0,efficient,3.0,55.0,5.3,Standard,Standard,Safety Premium Package
Dacia Sandero,Spain,13299.0,Compact,Used,Yes,42037.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1090.0,No,Cloth,1.0,efficient,3.0,70.0,3.8,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,14818.0,Compact,Used,Yes,16766.0,Manual,Benzine,Dealer,999.0,5.0,117.0,Front,1,969.0,No,Cloth,1.0,unefficient,2.0,74.0,4.6,Standard,Standard,Safety Premium Package
Dacia Sandero,Spain,15299.0,Compact,Used,Yes,11354.0,Manual,Benzine,Dealer,999.0,6.0,117.0,Front,1,1096.0,No,Cloth,1.0,efficient,1.0,67.0,4.9,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,2300.0,Compact,Used,No,235393.0,Manual,Benzine,Dealer,1149.0,5.0,117.0,Front,1,941.0,No,Cloth,2.0,unefficient,9.0,55.0,5.8,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,15299.0,Compact,Used,Yes,11354.0,Manual,Benzine,Dealer,999.0,6.0,117.0,Front,1,1096.0,No,Cloth,1.0,efficient,1.0,67.0,4.9,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,13990.0,Compact,Used,Yes,39999.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1090.0,No,Cloth,1.0,unefficient,4.0,70.0,3.8,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,14818.0,Compact,Used,Yes,16766.0,Manual,Benzine,Dealer,999.0,5.0,117.0,Front,1,969.0,No,Cloth,1.0,unefficient,2.0,74.0,4.6,Standard,Standard,Safety Premium Package
Dacia Sandero,Spain,14409.0,Compact,Used,Yes,30473.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1090.0,No,Cloth,1.0,unefficient,2.0,70.0,3.8,Standard,Standard,Safety Premium Plus Package
Dacia Logan,Spain,8695.0,Compact,Used,Yes,103727.0,Manual,Diesel,Dealer,1461.0,5.0,120.0,Front,1,1059.0,No,Cloth,1.0,unefficient,8.0,66.0,3.8,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,10300.0,Compact,Used,Yes,60609.0,Manual,Benzine,Dealer,1149.0,5.0,117.0,Front,1,941.0,No,Cloth,2.0,unefficient,6.0,55.0,5.8,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,5400.0,Compact,Used,Yes,18200.0,Manual,Benzine,Dealer,1149.0,5.0,117.0,Front,1,941.0,No,Cloth,1.0,efficient,8.0,55.0,5.8,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,5790.0,Compact,Used,Yes,132539.0,Manual,Benzine,Dealer,1149.0,5.0,117.0,Front,1,975.0,No,Cloth,2.0,unefficient,12.0,55.0,5.9,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,13299.0,Compact,Used,Yes,42037.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1090.0,No,Cloth,1.0,efficient,3.0,70.0,3.8,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Germany,11990.0,Compact,Used,No,54100.0,Manual,Benzine,Dealer,898.0,5.0,115.0,Front,5,1040.0,Yes,Cloth,1.0,unefficient,4.0,66.0,5.1,Standard,Standard,Safety Premium Package
Dacia Sandero,Spain,14818.0,Compact,Used,Yes,16766.0,Manual,Benzine,Dealer,999.0,5.0,117.0,Front,1,969.0,No,Cloth,1.0,unefficient,2.0,74.0,4.6,Standard,Standard,Safety Premium Package
Dacia Sandero,Spain,9500.0,Compact,Used,Yes,100642.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1033.0,No,Cloth,2.0,unefficient,6.0,55.0,3.8,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,15299.0,Compact,Used,Yes,11354.0,Manual,Benzine,Dealer,999.0,6.0,117.0,Front,1,1096.0,No,Cloth,1.0,efficient,1.0,67.0,4.9,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,14818.0,Compact,Used,Yes,16766.0,Manual,Benzine,Dealer,999.0,5.0,117.0,Front,1,969.0,No,Cloth,1.0,unefficient,2.0,74.0,4.6,Standard,Standard,Safety Premium Package
Dacia Logan,Spain,10234.0,Compact,Used,Yes,38523.0,Manual,Benzine,Dealer,999.0,5.0,120.0,Front,1,973.0,No,Cloth,2.0,efficient,5.0,54.0,5.2,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,15390.0,Compact,Used,Yes,6027.0,Manual,Benzine,Dealer,898.0,5.0,117.0,Front,1,1040.0,No,Cloth,1.0,efficient,1.0,66.0,5.1,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,11990.0,Compact,Used,Yes,3000.0,Manual,Benzine,Dealer,999.0,5.0,117.0,Front,1,969.0,No,Cloth,1.0,unefficient,2.0,74.0,4.9,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,14409.0,Compact,Used,Yes,30473.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1090.0,No,Cloth,1.0,unefficient,2.0,70.0,3.8,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,14409.0,Compact,Used,Yes,30473.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1090.0,No,Cloth,1.0,unefficient,2.0,70.0,3.8,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,11500.0,Compact,Used,Yes,34000.0,Manual,Benzine,Dealer,999.0,5.0,117.0,Front,1,969.0,No,Cloth,1.0,efficient,3.0,55.0,5.3,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,7000.0,Compact,Used,Yes,176000.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1033.0,No,Cloth,2.0,unefficient,9.0,66.0,3.8,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,10500.0,Compact,Used,Yes,90000.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1090.0,No,Cloth,2.0,unefficient,6.0,66.0,3.8,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,16199.0,Compact,Pre-registered,Yes,4.0,Manual,Benzine,Dealer,999.0,6.0,117.0,Front,1,1096.0,No,Cloth,1.0,unefficient,0.0,67.0,4.9,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,15990.0,Compact,Pre-registered,Yes,15.0,Manual,Liquid/Natural Gas,Dealer,999.0,6.0,117.0,Front,1,1130.0,No,Cloth,1.0,unefficient,0.0,74.0,5.1,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,12572.0,Compact,Used,Yes,17239.0,Manual,Benzine,Dealer,999.0,5.0,117.0,Front,1,1072.0,No,Cloth,1.0,efficient,3.0,67.0,0.0,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,5790.0,Compact,Used,Yes,132539.0,Manual,Benzine,Dealer,1149.0,5.0,117.0,Front,1,975.0,No,Cloth,2.0,unefficient,12.0,55.0,5.9,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,13785.0,Compact,Used,Yes,2271.0,Manual,Benzine,Dealer,999.0,5.0,117.0,Front,1,969.0,No,Cloth,1.0,unefficient,2.0,74.0,4.6,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,14818.0,Compact,Used,Yes,16766.0,Manual,Benzine,Dealer,999.0,5.0,117.0,Front,1,969.0,No,Cloth,1.0,unefficient,2.0,74.0,4.6,Standard,Standard,Safety Premium Package
Dacia Sandero,Spain,10900.0,Compact,Used,Yes,19999.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1033.0,No,Cloth,2.0,unefficient,7.0,55.0,3.8,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,5500.0,Compact,Used,Yes,227770.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1033.0,No,Cloth,1.0,efficient,8.0,55.0,3.8,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,7000.0,Compact,Used,Yes,73400.0,Manual,Benzine,Dealer,1149.0,5.0,117.0,Front,1,941.0,No,Cloth,2.0,unefficient,7.0,55.0,5.8,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,12572.0,Compact,Used,Yes,17239.0,Manual,Benzine,Dealer,999.0,5.0,117.0,Front,1,1072.0,No,Cloth,1.0,efficient,3.0,67.0,0.0,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,11299.0,Compact,Used,Yes,18588.0,Manual,Benzine,Dealer,898.0,5.0,117.0,Front,1,1040.0,No,Cloth,2.0,efficient,5.0,66.0,5.1,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,14409.0,Compact,Used,Yes,30473.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1090.0,No,Cloth,1.0,unefficient,2.0,70.0,3.8,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,14818.0,Compact,Used,Yes,16766.0,Manual,Benzine,Dealer,999.0,5.0,117.0,Front,1,969.0,No,Cloth,1.0,unefficient,2.0,74.0,4.6,Standard,Standard,Safety Premium Package
Dacia Sandero,Spain,11845.0,Compact,Used,Yes,34410.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1090.0,No,Cloth,2.0,efficient,5.0,66.0,3.8,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,11117.0,Compact,Used,Yes,30607.0,Manual,Benzine,Dealer,898.0,5.0,117.0,Front,1,1040.0,No,Cloth,2.0,efficient,5.0,66.0,5.1,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,12990.0,Compact,Used,Yes,17300.0,Manual,Benzine,Dealer,898.0,5.0,117.0,Front,1,1040.0,No,Cloth,1.0,unefficient,4.0,66.0,5.1,Standard,Standard,Safety Premium Package
Dacia Sandero,Spain,12390.0,Compact,Used,Yes,22136.0,Manual,Benzine,Dealer,898.0,5.0,117.0,Front,1,1040.0,No,Cloth,1.0,efficient,3.0,66.0,5.6,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,5950.0,Compact,Used,Yes,93301.0,Manual,Benzine,Dealer,1149.0,5.0,117.0,Front,1,975.0,No,Cloth,2.0,unefficient,12.0,55.0,5.9,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,13490.0,Compact,Used,Yes,68344.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1090.0,No,Cloth,1.0,unefficient,2.0,70.0,3.8,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,11299.0,Compact,Used,Yes,18588.0,Manual,Benzine,Dealer,898.0,5.0,117.0,Front,1,1040.0,No,Cloth,2.0,efficient,5.0,66.0,5.1,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,12400.0,Compact,Used,Yes,7100.0,Manual,Benzine,Dealer,999.0,5.0,117.0,Front,1,969.0,No,Cloth,1.0,unefficient,2.0,74.0,4.9,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,9990.0,Compact,Used,Yes,19000.0,Manual,Benzine,Dealer,898.0,5.0,117.0,Front,1,1023.0,No,Cloth,2.0,unefficient,6.0,66.0,5.2,Standard,Standard,Safety Premium Package
Dacia Sandero,Spain,7900.0,Compact,Used,Yes,71341.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1033.0,No,Cloth,1.0,efficient,8.0,55.0,3.8,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,15390.0,Compact,Used,Yes,6027.0,Manual,Benzine,Dealer,898.0,5.0,117.0,Front,1,1040.0,No,Cloth,1.0,efficient,1.0,66.0,5.1,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,11572.0,Compact,Used,Yes,57970.0,Manual,Benzine,Dealer,898.0,5.0,117.0,Front,1,1040.0,No,Cloth,1.0,unefficient,4.0,66.0,5.6,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,10754.0,Compact,Used,Yes,84762.0,Manual,Benzine,Dealer,898.0,5.0,117.0,Front,1,1023.0,No,Cloth,1.0,unefficient,4.0,66.0,5.2,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,12572.0,Compact,Used,Yes,17239.0,Manual,Benzine,Dealer,999.0,5.0,117.0,Front,1,1072.0,No,Cloth,1.0,efficient,3.0,67.0,0.0,Standard,Standard,Safety Premium Plus Package
Dacia Logan,Spain,6250.0,Compact,Used,Yes,104000.0,Manual,Benzine,Dealer,1149.0,5.0,120.0,Front,1,974.0,No,Cloth,1.0,unefficient,8.0,55.0,5.8,Standard,Standard,Safety Premium Plus Package
Dacia Logan,Spain,10400.0,Compact,Used,Yes,154800.0,Manual,Diesel,Dealer,1461.0,5.0,120.0,Front,1,1087.0,No,Cloth,1.0,unefficient,4.0,55.0,3.5,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,10663.0,Compact,Used,Yes,71894.0,Manual,Benzine,Dealer,898.0,5.0,117.0,Front,1,1040.0,No,Cloth,2.0,efficient,5.0,66.0,5.1,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,14818.0,Compact,Used,Yes,16766.0,Manual,Benzine,Dealer,999.0,5.0,117.0,Front,1,969.0,No,Cloth,1.0,unefficient,2.0,74.0,4.6,Standard,Standard,Safety Premium Package
Dacia Sandero,Spain,12572.0,Compact,Used,Yes,18570.0,Manual,Benzine,Dealer,898.0,5.0,117.0,Front,1,1040.0,No,Cloth,1.0,efficient,3.0,66.0,5.6,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,12390.0,Compact,Used,Yes,22136.0,Manual,Benzine,Dealer,898.0,5.0,117.0,Front,1,1040.0,No,Cloth,1.0,efficient,3.0,66.0,5.6,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,11299.0,Compact,Used,Yes,18588.0,Manual,Benzine,Dealer,898.0,5.0,117.0,Front,1,1040.0,No,Cloth,2.0,efficient,5.0,66.0,5.1,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,15390.0,Compact,Used,Yes,6027.0,Manual,Benzine,Dealer,898.0,5.0,117.0,Front,1,1040.0,No,Cloth,1.0,efficient,1.0,66.0,5.1,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,14409.0,Compact,Used,Yes,30473.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1090.0,No,Cloth,1.0,unefficient,2.0,70.0,3.8,Standard,Standard,Safety Premium Plus Package
Dacia Logan,Spain,9399.0,Compact,Used,Yes,18525.0,Manual,Benzine,Dealer,1149.0,5.0,120.0,Front,1,974.0,No,Cloth,2.0,unefficient,6.0,55.0,5.8,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,13299.0,Compact,Used,Yes,12531.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1090.0,No,Cloth,1.0,efficient,3.0,66.0,3.8,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,14409.0,Compact,Used,Yes,30473.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1090.0,No,Cloth,1.0,unefficient,2.0,70.0,3.8,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,14200.0,Compact,Pre-registered,Yes,2614.0,Manual,Benzine,Dealer,999.0,5.0,117.0,Front,1,1015.0,No,Cloth,1.0,unefficient,0.0,49.0,5.0,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,14900.0,Compact,Used,Yes,28000.0,Manual,Benzine,Dealer,898.0,5.0,117.0,Front,1,1040.0,No,Cloth,1.0,unefficient,4.0,66.0,5.1,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,12591.0,Compact,Used,Yes,5550.0,Manual,Benzine,Dealer,999.0,5.0,117.0,Front,1,969.0,No,Cloth,1.0,unefficient,2.0,74.0,4.9,Standard,Standard,Safety Standard Package
Dacia Logan,Spain,9399.0,Compact,Used,Yes,18525.0,Manual,Benzine,Dealer,1149.0,5.0,120.0,Front,1,974.0,No,Cloth,2.0,unefficient,6.0,55.0,5.8,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,12591.0,Compact,Used,Yes,5550.0,Manual,Benzine,Dealer,999.0,5.0,117.0,Front,1,969.0,No,Cloth,1.0,unefficient,2.0,74.0,4.9,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,12800.0,Compact,Used,Yes,87500.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1033.0,No,Cloth,2.0,unefficient,7.0,66.0,4.0,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,5950.0,Compact,Used,Yes,93301.0,Manual,Benzine,Dealer,1149.0,5.0,117.0,Front,1,975.0,No,Cloth,2.0,unefficient,12.0,55.0,5.9,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,5950.0,Compact,Used,Yes,93301.0,Manual,Benzine,Dealer,1149.0,5.0,117.0,Front,1,975.0,No,Cloth,2.0,unefficient,12.0,55.0,5.9,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,5790.0,Compact,Used,Yes,132539.0,Manual,Benzine,Dealer,1149.0,5.0,117.0,Front,1,975.0,No,Cloth,2.0,unefficient,12.0,55.0,5.9,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,9990.0,Compact,Used,Yes,49899.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1085.0,No,Cloth,1.0,unefficient,4.0,55.0,3.5,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,11845.0,Compact,Used,Yes,34410.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1090.0,No,Cloth,2.0,efficient,5.0,66.0,3.8,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,15299.0,Compact,Pre-registered,Yes,1962.0,Manual,Benzine,Dealer,999.0,6.0,117.0,Front,1,1096.0,No,Cloth,1.0,efficient,1.0,67.0,4.9,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,14409.0,Compact,Used,Yes,30473.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1090.0,No,Cloth,1.0,unefficient,2.0,70.0,3.8,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,12572.0,Compact,Used,Yes,18570.0,Manual,Benzine,Dealer,898.0,5.0,117.0,Front,1,1040.0,No,Cloth,1.0,efficient,3.0,66.0,5.6,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,9499.0,Compact,Used,Yes,36817.0,Manual,Benzine,Dealer,898.0,5.0,117.0,Front,1,962.0,No,Cloth,2.0,unefficient,7.0,66.0,5.2,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,5790.0,Compact,Used,Yes,132539.0,Manual,Benzine,Dealer,1149.0,5.0,117.0,Front,1,975.0,No,Cloth,2.0,unefficient,12.0,55.0,5.9,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,5950.0,Compact,Used,Yes,93301.0,Manual,Benzine,Dealer,1149.0,5.0,117.0,Front,1,975.0,No,Cloth,2.0,unefficient,12.0,55.0,5.9,Standard,Standard,Safety Standard Package
Dacia Logan,Spain,9399.0,Compact,Used,Yes,18525.0,Manual,Benzine,Dealer,1149.0,5.0,120.0,Front,1,974.0,No,Cloth,2.0,unefficient,6.0,55.0,5.8,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,5950.0,Compact,Used,Yes,93301.0,Manual,Benzine,Dealer,1149.0,5.0,117.0,Front,1,975.0,No,Cloth,2.0,unefficient,12.0,55.0,5.9,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,11900.0,Compact,Used,Yes,109000.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1090.0,No,Cloth,1.0,efficient,3.0,70.0,3.8,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,10990.0,Compact,Used,Yes,47500.0,Manual,Benzine,Dealer,898.0,5.0,117.0,Front,1,1040.0,No,Cloth,1.0,efficient,3.0,66.0,5.6,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,14818.0,Compact,Used,Yes,16766.0,Manual,Benzine,Dealer,999.0,5.0,117.0,Front,1,969.0,No,Cloth,1.0,unefficient,2.0,74.0,4.6,Standard,Standard,Safety Premium Package
Dacia Sandero,Spain,5790.0,Compact,Used,Yes,132539.0,Manual,Benzine,Dealer,1149.0,5.0,117.0,Front,1,975.0,No,Cloth,2.0,unefficient,12.0,55.0,5.9,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,12591.0,Compact,Used,Yes,5550.0,Manual,Benzine,Dealer,999.0,5.0,117.0,Front,1,969.0,No,Cloth,1.0,unefficient,2.0,74.0,4.9,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,14818.0,Compact,Used,Yes,16766.0,Manual,Benzine,Dealer,999.0,5.0,117.0,Front,1,969.0,No,Cloth,1.0,unefficient,2.0,74.0,4.6,Standard,Standard,Safety Premium Package
Dacia Sandero,Spain,7300.0,Compact,Used,Yes,185874.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1085.0,No,Cloth,1.0,efficient,3.0,70.0,3.5,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,12572.0,Compact,Used,Yes,18570.0,Manual,Benzine,Dealer,898.0,5.0,117.0,Front,1,1040.0,No,Cloth,1.0,efficient,3.0,66.0,5.6,Standard,Standard,Safety Premium Plus Package
Dacia Logan,Spain,11950.0,Compact,Used,Yes,76808.0,Manual,Liquid/Natural Gas,Dealer,898.0,5.0,120.0,Front,1,1069.0,No,Cloth,1.0,unefficient,4.0,66.0,6.2,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,5790.0,Compact,Used,Yes,132539.0,Manual,Benzine,Dealer,1149.0,5.0,117.0,Front,1,975.0,No,Cloth,2.0,unefficient,12.0,55.0,5.9,Standard,Standard,Safety Standard Package
Dacia Sandero,Germany,17000.0,Compact,Pre-registered,No,40.0,Manual,Benzine,Dealer,999.0,5.0,113.0,Front,5,1040.0,Yes,Cloth,1.0,efficient,1.0,67.0,4.9,Premium,Plus,Safety Premium Package
Dacia Sandero,Spain,13900.0,Compact,Used,Yes,36986.0,Manual,Benzine,Dealer,898.0,5.0,117.0,Front,1,1040.0,No,Cloth,1.0,efficient,3.0,66.0,5.6,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,16899.0,Compact,Pre-registered,Yes,4.0,Manual,Liquid/Natural Gas,Dealer,999.0,6.0,117.0,Front,1,1154.0,No,Cloth,1.0,unefficient,0.0,74.0,5.2,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,11845.0,Compact,Used,Yes,34410.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1090.0,No,Cloth,2.0,efficient,5.0,66.0,3.8,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,11990.0,Compact,Used,Yes,27500.0,Manual,Benzine,Dealer,898.0,5.0,117.0,Front,1,1040.0,No,Cloth,1.0,efficient,3.0,66.0,5.6,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,14409.0,Compact,Used,Yes,30473.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1090.0,No,Cloth,1.0,unefficient,2.0,70.0,3.8,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,14000.0,Compact,Pre-registered,Yes,2614.0,Manual,Benzine,Dealer,999.0,5.0,117.0,Front,1,1015.0,No,Cloth,1.0,unefficient,0.0,49.0,5.0,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,9499.0,Compact,Used,Yes,36817.0,Manual,Benzine,Dealer,898.0,5.0,117.0,Front,1,962.0,No,Cloth,2.0,unefficient,7.0,66.0,5.2,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,13299.0,Compact,Used,Yes,12531.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1090.0,No,Cloth,1.0,efficient,3.0,66.0,3.8,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,11117.0,Compact,Used,Yes,30607.0,Manual,Benzine,Dealer,898.0,5.0,117.0,Front,1,1040.0,No,Cloth,2.0,efficient,5.0,66.0,5.1,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,13400.0,Compact,Used,Yes,50991.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1085.0,No,Cloth,1.0,efficient,3.0,70.0,3.5,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,11409.0,Compact,Used,Yes,3307.0,Manual,Benzine,Dealer,999.0,5.0,117.0,Front,1,969.0,No,Cloth,1.0,unefficient,2.0,55.0,5.3,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,12591.0,Compact,Used,Yes,5550.0,Manual,Benzine,Dealer,999.0,5.0,117.0,Front,1,969.0,No,Cloth,1.0,unefficient,2.0,74.0,4.9,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,10990.0,Compact,Used,Yes,49900.0,Manual,Diesel,Dealer,1461.0,5.0,96.0,Front,1,1090.0,No,Cloth,2.0,efficient,5.0,66.0,3.8,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,10500.0,Compact,Used,Yes,16626.0,Manual,Benzine,Dealer,1149.0,5.0,117.0,Front,1,941.0,No,Cloth,2.0,unefficient,6.0,55.0,5.8,Standard,Standard,Safety Standard Package
Dacia Sandero,Spain,14500.0,Compact,Used,Yes,14000.0,Manual,Benzine,Dealer,898.0,5.0,117.0,Front,1,1040.0,No,Cloth,1.0,unefficient,2.0,66.0,5.1,Standard,Standard,Safety Premium Plus Package
Dacia Sandero,Spain,10663.0,Compact,Used,Yes,71894.0,Manual,Benzine,Dealer,898.0,5.0,117.0,Front,1,1040.0,No,Cloth,2.0,efficient,5.0,66.0,5.1,Standard,Standard,Safety Premium Plus Package
